candidate_id,country,cnn_split_assigned,lat,lng,true_label,dist_to_train_m,blocked_split
USA_cluster_6962,United States,train,41.164857956140935,-112.02309188668062,0,,train
USA_cluster_6961,United States,train,41.12499519084491,-112.01855283117622,0,,train
USA_cluster_6851,United States,test,40.36488578368288,-111.9650722840644,0,6590.497626214679,test
USA_cluster_7128,United States,train,47.46176839403426,-111.376950109813,0,,train
USA_cluster_7279,United States,train,45.66734268677684,-108.76410725178503,0,,train
USA_cluster_7159,United States,train,46.5946964776305,-111.99066594457304,0,,train
USA_cluster_7283,United States,train,45.75900915732052,-108.65322902518488,0,,train
USA_cluster_6874,United States,train,40.9181232760568,-111.8952147515682,0,,train
USA_cluster_7277,United States,test,45.757506774091226,-108.65113810175296,0,232.85405927967642,excluded_spatial_leak
USA_cluster_7301,United States,train,45.75321036960744,-108.63345632866844,0,,train
USA_cluster_7306,United States,train,45.70488259946441,-108.65313315057702,0,,train
USA_cluster_7313,United States,train,45.7063656133984,-108.65400741661205,0,,train
USA_cluster_7353,United States,test,45.696880348682846,-111.02679291010568,0,18254.68324020118,test
USA_cluster_7391,United States,train,45.93351518092379,-112.50092006440998,0,,train
USA_cluster_7351,United States,train,45.79683695865707,-111.21341482189412,0,,train
USA_cluster_7460,United States,val,43.47173265733668,-112.0446883536232,0,102583.0838149044,val
USA_cluster_7103,United States,train,43.42505189521872,-110.77395208833968,0,,train
USA_cluster_7826,United States,test,41.72883052844483,-111.85415280332984,0,1103.4413467598617,excluded_spatial_leak
USA_cluster_7798,United States,val,41.32456431456943,-112.0328575992996,0,3397.010659724976,val
USA_cluster_7796,United States,train,41.30569375125811,-112.00087055675873,0,,train
USA_cluster_7835,United States,train,41.82715892810447,-111.8353109226726,0,,train
USA_cluster_7801,United States,test,41.290926060518125,-112.03104129438348,0,3008.162107364494,test
USA_cluster_7820,United States,train,41.51138127033102,-112.0314954954928,0,,train
USA_cluster_7843,United States,train,41.736783879916615,-111.86210532452434,0,,train
USA_cluster_7831,United States,train,41.76386641772435,-111.85123274128564,0,,train
USA_cluster_7846,United States,test,41.62660522352229,-111.80685660726004,0,3449.2008477024515,test
USA_cluster_7853,United States,train,41.650257009534975,-111.83371112936128,0,,train
USA_cluster_7980,United States,train,37.12975674441822,-113.49462288593386,0,,train
USA_cluster_7974,United States,train,37.18382367517905,-113.33332755233616,0,,train
USA_cluster_7950,United States,test,38.29483707335982,-112.6467659576235,0,76895.56822528644,test
USA_cluster_7990,United States,val,37.08075823062424,-113.57743695047752,0,3317.7618444450077,val
USA_cluster_8049,United States,train,34.57873801830413,-112.28889848407806,0,,train
USA_cluster_8107,United States,train,33.45354726523428,-112.32606947479762,0,,train
USA_cluster_7989,United States,train,37.10623787820028,-113.59690150120606,0,,train
USA_cluster_8074,United States,train,35.23220032360815,-111.83519311407606,0,,train
USA_cluster_8108,United States,train,33.69744635269198,-112.08428583491737,0,,train
USA_cluster_8132,United States,train,33.817193288658835,-111.8999027792098,0,,train
USA_cluster_8109,United States,train,33.548555156182125,-112.42176629848136,0,,train
USA_cluster_8117,United States,test,33.451786565686945,-112.3549748459288,0,598.3401825129553,excluded_spatial_leak
USA_cluster_8116,United States,train,33.45167983486669,-112.36142290826784,0,,train
USA_cluster_8145,United States,train,33.816368492855986,-111.90297224552016,0,,train
USA_cluster_8176,United States,train,33.545557552567914,-112.36348037645776,0,,train
USA_cluster_8153,United States,train,33.46332121827606,-112.45103666340508,0,,train
USA_cluster_8158,United States,train,33.45245141856923,-112.3772043748654,0,,train
USA_cluster_8177,United States,val,33.74884522744865,-111.9923148211912,0,10247.645454011345,val
USA_cluster_8299,United States,train,32.25891831220014,-110.79597545671852,0,,train
USA_cluster_8293,United States,train,34.781769560733544,-111.76611702269994,0,,train
USA_cluster_8312,United States,test,32.39169961244856,-110.96588344039384,0,843.9676293412437,excluded_spatial_leak
USA_cluster_8314,United States,train,32.403871912579774,-110.94531094058264,0,,train
USA_cluster_8318,United States,train,32.25683103453617,-110.8017559789281,0,,train
USA_cluster_8302,United States,train,32.1039960999257,-110.79949231391018,0,,train
USA_cluster_8346,United States,test,32.31752902027994,-110.97459841798836,0,7893.408747748115,test
USA_cluster_8316,United States,train,32.35170436443613,-111.08612471181476,0,,train
USA_cluster_8364,United States,train,31.87167625487848,-110.99249370578606,0,,train
USA_cluster_8326,United States,train,32.38722196440275,-110.95862585160148,0,,train
USA_cluster_8303,United States,train,32.4901651999063,-110.92612139217252,0,,train
USA_cluster_8331,United States,train,32.40039171882058,-110.99454650790008,0,,train
USA_cluster_8344,United States,train,32.12500857515108,-110.93590889932624,0,,train
USA_cluster_8414,United States,train,33.409829101237705,-112.39530026238089,0,,train
USA_cluster_8343,United States,train,32.19185799755246,-111.00568859521871,0,,train
USA_cluster_8502,United States,train,32.87370554116999,-111.68881709256458,0,,train
USA_cluster_8480,United States,val,32.596753771391,-110.63833412481549,0,29464.723628334865,val
USA_cluster_8420,United States,train,33.278185447331914,-111.9583542179205,0,,train
USA_cluster_8494,United States,train,33.11526298504281,-111.49604949137364,0,,train
USA_cluster_8479,United States,val,32.72914025270905,-110.6493995706539,0,37120.52491134687,val
USA_cluster_8510,United States,train,32.878338192642296,-111.69589871922614,0,,train
USA_cluster_8529,United States,train,33.44966388219999,-111.91494512424372,0,,train
USA_cluster_8538,United States,val,33.28104426038452,-111.6557302158998,0,8925.783230107092,val
USA_cluster_8547,United States,train,33.278502044273615,-111.77453777633278,0,,train
USA_cluster_8554,United States,train,33.586915113664546,-111.79356129719667,0,,train
USA_cluster_8560,United States,train,33.380210867351,-111.5355277356176,0,,train
USA_cluster_8544,United States,train,33.389045417718506,-111.5406269859401,0,,train
USA_cluster_8577,United States,val,31.33498328010653,-110.96708628094916,0,56368.64805261222,val
USA_cluster_10056,United States,train,31.96586167610705,-102.25720129162514,0,,train
USA_cluster_8608,United States,val,31.551697379602324,-110.36910921550404,0,6122.428022186762,val
USA_cluster_8594,United States,train,31.56821052144754,-110.30746599462933,0,,train
USA_cluster_10163,United States,train,31.873650982637884,-106.69425742817172,0,,train
USA_cluster_10108,United States,val,32.88856793073617,-105.95607601429067,0,74631.50665649942,val
USA_cluster_10199,United States,train,32.38179838775089,-106.4813964806023,0,,train
USA_cluster_10200,United States,val,32.3741590239049,-106.47455286168882,0,446.77564027882397,excluded_spatial_leak
USA_cluster_10202,United States,val,32.37928844090548,-106.4709274787098,0,277.85789204368416,excluded_spatial_leak
USA_cluster_10211,United States,train,32.37808072951808,-106.47351780948831,0,,train
USA_cluster_10227,United States,train,31.94935584522792,-106.36758174986474,0,,train
USA_cluster_10230,United States,val,31.81607430115889,-106.51318950952376,0,13016.100735660691,val
USA_cluster_10251,United States,train,31.81636877265948,-106.375434706962,0,,train
USA_cluster_10491,United States,train,31.935868331321675,-102.40021848899067,0,,train
USA_cluster_10448,United States,test,34.39470210879659,-103.32417216965456,0,108862.00911908572,test
USA_cluster_10543,United States,train,35.51255921229719,-106.36524307636724,0,,train
USA_cluster_10563,United States,test,35.90023102231413,-106.32317909025028,0,43274.13164688336,test
USA_cluster_10577,United States,val,35.04877902347873,-106.55592629762384,0,54397.17233664764,val
USA_cluster_8619,United States,test,44.10074782699638,-103.14061163888468,0,3095.47963166173,test
USA_cluster_10620,United States,train,34.081199533989135,-106.89629633273276,0,,train
USA_cluster_8720,United States,train,40.01531349367509,-105.1996339909225,0,,train
USA_cluster_8719,United States,train,40.01548622846423,-105.20310785152468,0,,train
USA_cluster_8730,United States,train,39.77602484814789,-105.14861774475504,0,,train
USA_cluster_8723,United States,train,40.02776324243528,-105.2265995193567,0,,train
USA_cluster_8844,United States,val,38.303063480867,-104.57215148557998,0,54518.62626246396,val
USA_cluster_8766,United States,train,39.55342982165817,-107.34314629361852,0,,train
USA_cluster_8904,United States,train,38.94480252840425,-104.62553765926192,0,,train
USA_cluster_8950,United States,test,39.84356329989314,-104.78314014608664,0,25302.00784306581,test
USA_cluster_8953,United States,train,39.627246501722176,-104.6913324623488,0,,train
USA_cluster_8916,United States,train,38.81986125452301,-104.83923486786776,0,,train
USA_cluster_8899,United States,train,38.948322773334624,-104.5674882882495,0,,train
USA_cluster_8925,United States,train,38.90818202177935,-104.67989862464,0,,train
USA_cluster_8921,United States,train,38.82088035334081,-104.84637494874424,0,,train
USA_cluster_8902,United States,test,38.900092803867736,-104.86733485811344,0,8993.041565346886,test
USA_cluster_8954,United States,train,39.530619179544,-104.77339906018126,0,,train
USA_cluster_8971,United States,test,39.35094796154758,-104.86880246181008,0,5374.465752054844,test
USA_cluster_8955,United States,val,39.566774395213095,-104.82502048470846,0,5979.343942092921,val
USA_cluster_8973,United States,train,39.39909035471583,-104.86324436704268,0,,train
USA_cluster_9037,United States,train,37.323695677813774,-107.85098824565225,0,,train
USA_cluster_9074,United States,train,42.75322000523087,-105.38605787780818,0,,train
USA_cluster_9095,United States,train,42.85209758293382,-106.27756230814803,0,,train
USA_cluster_9011,United States,train,38.519430769620975,-106.08145279598143,0,,train
USA_cluster_9121,United States,train,44.27023164227418,-105.50634730157375,0,,train
USA_cluster_8704,United States,val,40.154313867681736,-105.14231199817434,0,15793.187397522068,val
USA_cluster_9206,United States,val,40.36480490686015,-105.07089035411026,0,10726.724309258274,val
USA_cluster_9181,United States,eval,40.44058268620916,-102.3835681984965,1,216184.99581668034,eval
USA_cluster_9212,United States,val,40.59494816276757,-105.07017014294097,0,15004.374484956028,val
USA_cluster_9229,United States,train,40.46056349889014,-105.08622479643584,0,,train
USA_cluster_9202,United States,test,40.58349808328518,-105.04547584863592,0,14096.954277748555,test
USA_cluster_9208,United States,val,40.375773034688734,-105.07856126549768,0,9450.564134713986,val
USA_cluster_9359,United States,eval,40.36640067850376,-104.58828832368803,3,43437.16409548768,eval
USA_cluster_8957,United States,test,39.57726198914079,-104.83347057521668,0,7309.140062465018,test
USA_cluster_9394,United States,val,40.436092372193166,-104.7272507663739,0,30497.411775282733,val
USA_cluster_9501,United States,train,41.100153093181824,-104.79860935476518,0,,train
USA_cluster_9567,United States,test,35.362108322068245,-103.48503385933348,0,311.28805545605013,excluded_spatial_leak
USA_cluster_9691,United States,val,38.09995472085515,-102.61728553039704,0,194110.12957799798,val
USA_cluster_9763,United States,train,44.5256832027878,-103.88843806067152,0,,train
USA_cluster_9798,United States,train,46.41913284021174,-105.82502383294992,0,,train
USA_cluster_9957,United States,train,31.966812512647063,-102.05013178886291,0,,train
USA_cluster_10722,United States,train,43.68596296790364,-98.01741761802184,0,,train
USA_cluster_9983,United States,train,31.965708431711107,-102.08819587941528,0,,train
USA_cluster_9992,United States,train,32.039445118160515,-102.11011100815136,0,,train
USA_cluster_10690,United States,test,43.73592901867788,-98.04897210138506,0,6107.469201220295,test
USA_cluster_10816,United States,train,43.45410408744846,-96.80444360320384,0,,train
USA_cluster_10839,United States,train,43.453334678006094,-96.81568462172233,0,,train
USA_cluster_10869,United States,train,43.46640189613823,-96.81330448050966,0,,train
USA_cluster_10803,United States,train,43.49670701841971,-96.77862552968104,0,,train
USA_cluster_10890,United States,train,43.45614450557222,-96.80323736177763,0,,train
USA_cluster_10855,United States,train,43.46736132915111,-96.80962420262746,0,,train
USA_cluster_10859,United States,train,43.44704678791878,-96.8097482559716,0,,train
USA_cluster_10863,United States,test,43.42934078953679,-96.7988719668364,0,2155.782988576154,test
USA_cluster_10933,United States,train,43.117042620452885,-96.31164452051551,2,,train
USA_cluster_10931,United States,train,43.12682878263614,-96.31020738129122,2,,train
USA_cluster_10938,United States,train,43.16980277478839,-96.0382369453441,1,,train
USA_cluster_10981,United States,train,43.16199941977531,-96.01804982401728,1,,train
USA_cluster_11022,United States,train,43.20110416914908,-96.19023909662688,2,,train
USA_cluster_10997,United States,train,43.0269101242553,-96.13995568297663,2,,train
USA_cluster_10967,United States,train,43.043063153288585,-96.29272124190764,2,,train
USA_cluster_11013,United States,train,43.24092856256841,-96.36985388180992,3,,train
USA_cluster_11041,United States,train,43.18459381479322,-96.39140972698073,2,,train
USA_cluster_11024,United States,train,43.1058152472062,-96.1371833863276,2,,train
USA_cluster_11038,United States,train,43.19912207914819,-96.31092226250108,0,,train
